packet_id,timestamp,src_ip,dst_ip,protocol_name,length,sport,dport,is_tls,protocol,has_payload,anomaly,anomaly_score
14283,1499428962.638108,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,Ethernet,1484,443,1079,0,6,1,1,0.16591433979658216
14284,1499428962.638143,b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,Ethernet,60,1079,443,0,6,1,1,0.19710851852537092
14285,1499428962.638306,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,Ethernet,1484,443,1079,0,6,1,1,0.16591433979658216
14286,1499428962.638402,b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,Ethernet,60,1079,443,0,6,1,1,0.19710851852537092
14287,1499428962.638494,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,Ethernet,1484,443,1079,0,6,1,1,0.16591433979658216
14288,1499428962.638683,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,Ethernet,2914,443,1079,0,6,1,1,0.06238286977573759
14289,1499428962.638711,b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,Ethernet,60,1079,443,0,6,1,1,0.19710851852537092
14290,1499428962.638871,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,Ethernet,2914,443,1079,0,6,1,1,0.06238286977573759
14291,1499428962.638891,b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,Ethernet,60,1079,443,0,6,1,1,0.19710851852537092
14292,1499428962.639058,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,Ethernet,1484,443,1079,0,6,1,1,0.16591433979658216
14293,1499428962.639201,b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,Ethernet,60,1079,443,0,6,1,1,0.19710851852537092
14294,1499428962.639246,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,Ethernet,2167,443,1079,0,6,1,1,0.0725766024820752
14295,1499428962.639248,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,Ethernet,92,443,1079,0,6,1,1,0.17810349915573048
14296,1499428962.639434,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,Ethernet,1484,443,1079,0,6,1,1,0.16591433979658216
14297,1499428962.639624,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,Ethernet,4344,443,1079,0,6,1,-1,-0.02807585456606343
14298,1499428962.639648,b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,Ethernet,60,1079,443,0,6,1,1,0.19710851852537092
14299,1499428962.639798,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,Ethernet,1484,443,1079,0,6,1,1,0.16591433979658216
14300,1499428962.639898,b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,Ethernet,60,1079,443,0,6,1,1,0.19710851852537092
14301,1499428962.639986,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,Ethernet,1484,443,1079,0,6,1,1,0.16591433979658216
14302,1499428962.640175,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,Ethernet,2914,443,1079,0,6,1,1,0.06238286977573759
14303,1499428962.640207,b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,Ethernet,60,1079,443,0,6,1,1,0.19710851852537092
14304,1499428962.640313,b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,Ethernet,60,1079,443,0,6,1,1,0.19710851852537092
14305,1499428962.640362,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,Ethernet,1817,443,1079,0,6,1,1,0.10792216308410474
14306,1499428962.640729,b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,Ethernet,60,1079,443,0,6,1,1,0.19710851852537092
14307,1499428962.642004,b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,Ethernet,100,1079,443,0,6,1,1,0.18369994308902837
14308,1499428962.643331,b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,Ethernet,175,1079,443,0,6,1,1,0.17641474370190907
14309,1499428962.679694,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,Ethernet,60,443,1079,0,6,1,1,0.18171371589493912
14310,1499428962.681341,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,Ethernet,135,443,1079,0,6,1,1,0.16595388387951948
14311,1499428962.681662,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,Ethernet,2914,443,1079,0,6,1,1,0.06238286977573759
14312,1499428962.681807,b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,Ethernet,60,1079,443,0,6,1,1,0.19710851852537092
14313,1499428962.68186,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,Ethernet,1484,443,1079,0,6,1,1,0.16591433979658216
14314,1499428962.681961,b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,Ethernet,60,1079,443,0,6,1,1,0.19710851852537092
14315,1499428962.682047,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,Ethernet,1484,443,1079,0,6,1,1,0.16591433979658216
14316,1499428962.682227,b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,Ethernet,60,1079,443,0,6,1,1,0.19710851852537092
14317,1499428962.682236,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,Ethernet,2914,443,1079,0,6,1,1,0.06238286977573759
14318,1499428962.682424,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,Ethernet,2914,443,1079,0,6,1,1,0.06238286977573759
14319,1499428962.682495,b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,Ethernet,60,1079,443,0,6,1,1,0.19710851852537092
14320,1499428962.682627,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,Ethernet,1484,443,1079,0,6,1,1,0.16591433979658216
14321,1499428962.682711,b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,Ethernet,60,1079,443,0,6,1,1,0.19710851852537092
14322,1499428962.682815,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,Ethernet,1484,443,1079,0,6,1,1,0.16591433979658216
14323,1499428962.682977,b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,Ethernet,60,1079,443,0,6,1,1,0.19710851852537092
14324,1499428962.683003,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,Ethernet,2167,443,1079,0,6,1,1,0.0725766024820752
14325,1499428962.683005,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,Ethernet,1484,443,1079,0,6,1,1,0.16591433979658216
14326,1499428962.683192,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,Ethernet,2914,443,1079,0,6,1,1,0.06238286977573759
14327,1499428962.683245,b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,Ethernet,60,1079,443,0,6,1,1,0.19710851852537092
14328,1499428962.68338,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,Ethernet,2914,443,1079,0,6,1,1,0.06238286977573759
14329,1499428962.683443,b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,Ethernet,60,1079,443,0,6,1,1,0.19710851852537092
14330,1499428962.68362,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,Ethernet,1484,443,1079,0,6,1,1,0.16591433979658216
14331,1499428962.68372,b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,Ethernet,60,1079,443,0,6,1,1,0.19710851852537092
14332,1499428962.683807,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,Ethernet,1484,443,1079,0,6,1,1,0.16591433979658216
14333,1499428962.683983,b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,Ethernet,60,1079,443,0,6,1,1,0.19710851852537092
14334,1499428962.683995,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,Ethernet,2914,443,1079,0,6,1,1,0.06238286977573759
14335,1499428962.684183,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,Ethernet,2914,443,1079,0,6,1,1,0.06238286977573759
14336,1499428962.684199,b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,Ethernet,60,1079,443,0,6,1,1,0.19710851852537092
14337,1499428962.684372,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,Ethernet,1484,443,1079,0,6,1,1,0.16591433979658216
14338,1499428962.684507,b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,Ethernet,60,1079,443,0,6,1,1,0.19710851852537092
14339,1499428962.684535,b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,Ethernet,60,1079,443,0,6,1,1,0.19710851852537092
14340,1499428962.68456,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,Ethernet,1484,443,1079,0,6,1,1,0.16591433979658216
14341,1499428962.684684,b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,Ethernet,60,1079,443,0,6,1,1,0.19710851852537092
14342,1499428962.684748,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,Ethernet,2914,443,1079,0,6,1,1,0.06238286977573759
14343,1499428962.684937,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,Ethernet,2914,443,1079,0,6,1,1,0.06238286977573759
14344,1499428962.684991,b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,Ethernet,60,1079,443,0,6,1,1,0.19710851852537092
14345,1499428962.685124,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,Ethernet,1484,443,1079,0,6,1,1,0.16591433979658216
14346,1499428962.685217,b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,Ethernet,60,1079,443,0,6,1,1,0.19710851852537092
14347,1499428962.685312,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,Ethernet,1484,443,1079,0,6,1,1,0.16591433979658216
14348,1499428962.685446,b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,Ethernet,60,1079,443,0,6,1,1,0.19710851852537092
14349,1499428962.6855,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,Ethernet,2914,443,1079,0,6,1,1,0.06238286977573759
14350,1499428962.685688,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,Ethernet,2914,443,1079,0,6,1,1,0.06238286977573759
14351,1499428962.685757,b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,Ethernet,60,1079,443,0,6,1,1,0.19710851852537092
14352,1499428962.685878,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,Ethernet,2914,443,1079,0,6,1,1,0.06238286977573759
14353,1499428962.685943,b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,Ethernet,60,1079,443,0,6,1,1,0.19710851852537092
14354,1499428962.68611,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,Ethernet,1484,443,1079,0,6,1,1,0.16591433979658216
14355,1499428962.686169,b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,Ethernet,60,1079,443,0,6,1,1,0.19710851852537092
14356,1499428962.686298,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,Ethernet,1484,443,1079,0,6,1,1,0.16591433979658216
14357,1499428962.686435,b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,Ethernet,60,1079,443,0,6,1,1,0.19710851852537092
14358,1499428962.686486,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,Ethernet,1484,443,1079,0,6,1,1,0.16591433979658216
14359,1499428962.686675,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,Ethernet,1484,443,1079,0,6,1,1,0.16591433979658216
14360,1499428962.686862,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,Ethernet,1484,443,1079,0,6,1,1,0.16591433979658216
14361,1499428962.686949,b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,Ethernet,60,1079,443,0,6,1,1,0.19710851852537092
14362,1499428962.687051,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,Ethernet,2914,443,1079,0,6,1,1,0.06238286977573759
14363,1499428962.687201,b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,Ethernet,60,1079,443,0,6,1,1,0.19710851852537092
14364,1499428962.687238,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,Ethernet,2914,443,1079,0,6,1,1,0.06238286977573759
14365,1499428962.687426,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,Ethernet,2914,443,1079,0,6,1,1,0.06238286977573759
14366,1499428962.687487,b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,Ethernet,60,1079,443,0,6,1,1,0.19710851852537092
14367,1499428962.687647,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,Ethernet,1484,443,1079,0,6,1,1,0.16591433979658216
14368,1499428962.68774,b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,Ethernet,60,1079,443,0,6,1,1,0.19710851852537092
14369,1499428962.687785,b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,Ethernet,60,1079,443,0,6,1,1,0.19710851852537092
14370,1499428962.687835,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,Ethernet,1484,443,1079,0,6,1,1,0.16591433979658216
14371,1499428962.687956,b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,Ethernet,60,1079,443,0,6,1,1,0.19710851852537092
14372,1499428962.688023,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,Ethernet,2914,443,1079,0,6,1,1,0.06238286977573759
14373,1499428962.688211,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,Ethernet,2914,443,1079,0,6,1,1,0.06238286977573759
14374,1499428962.688261,b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,Ethernet,60,1079,443,0,6,1,1,0.19710851852537092
14375,1499428962.688399,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,Ethernet,1484,443,1079,0,6,1,1,0.16591433979658216
14376,1499428962.688622,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,Ethernet,1484,443,1079,0,6,1,1,0.16591433979658216
14377,1499428962.688721,b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,Ethernet,60,1079,443,0,6,1,1,0.19710851852537092
14378,1499428962.68881,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,Ethernet,1484,443,1079,0,6,1,1,0.16591433979658216
14379,1499428962.688953,b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,Ethernet,60,1079,443,0,6,1,1,0.19710851852537092
14380,1499428962.688998,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,Ethernet,2914,443,1079,0,6,1,1,0.06238286977573759
14381,1499428962.689186,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,Ethernet,2914,443,1079,0,6,1,1,0.06238286977573759
14382,1499428962.68926,b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,Ethernet,60,1079,443,0,6,1,1,0.19710851852537092
14383,1499428962.689318,b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,Ethernet,60,1079,443,0,6,1,1,0.19710851852537092
14384,1499428962.689374,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,Ethernet,2037,443,1079,0,6,1,1,0.0818125502027377
14385,1499428962.689436,b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,Ethernet,60,1079,443,0,6,1,1,0.19710851852537092
14386,1499428962.691461,b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,Ethernet,100,1079,443,0,6,1,1,0.18369994308902837
14387,1499428962.693127,b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,Ethernet,187,1079,443,0,6,1,1,0.17251726873816686
14388,1499428962.729678,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,Ethernet,60,443,1079,0,6,1,1,0.18171371589493912
14389,1499428962.7302,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,Ethernet,137,443,1079,0,6,1,1,0.16591251542657381
14390,1499428962.730511,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,Ethernet,2914,443,1079,0,6,1,1,0.06238286977573759
14391,1499428962.730612,b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,Ethernet,60,1079,443,0,6,1,1,0.19710851852537092
14392,1499428962.730756,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,Ethernet,1484,443,1079,0,6,1,1,0.16591433979658216
14393,1499428962.730862,b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,Ethernet,60,1079,443,0,6,1,1,0.19710851852537092
14394,1499428962.730944,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,Ethernet,1484,443,1079,0,6,1,1,0.16591433979658216
14395,1499428962.731098,b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,Ethernet,60,1079,443,0,6,1,1,0.19710851852537092
14396,1499428962.731132,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,Ethernet,2914,443,1079,0,6,1,1,0.06238286977573759
14397,1499428962.73132,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,Ethernet,2914,443,1079,0,6,1,1,0.06238286977573759
14398,1499428962.731406,b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,Ethernet,60,1079,443,0,6,1,1,0.19710851852537092
14399,1499428962.731508,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,Ethernet,2914,443,1079,0,6,1,1,0.06238286977573759
14400,1499428962.731603,b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,Ethernet,60,1079,443,0,6,1,1,0.19710851852537092
14401,1499428962.731696,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,Ethernet,1484,443,1079,0,6,1,1,0.16591433979658216
14402,1499428962.731823,b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,Ethernet,60,1079,443,0,6,1,1,0.19710851852537092
14403,1499428962.731884,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,Ethernet,737,443,1079,0,6,1,1,0.11959318966668397
14404,1499428962.731885,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,Ethernet,1484,443,1079,0,6,1,1,0.16591433979658216
14405,1499428962.732072,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,Ethernet,2914,443,1079,0,6,1,1,0.06238286977573759
14406,1499428962.732088,b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,Ethernet,60,1079,443,0,6,1,1,0.19710851852537092
14407,1499428962.73226,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,Ethernet,1484,443,1079,0,6,1,1,0.16591433979658216
14408,1499428962.732354,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,Ethernet,1484,443,1079,0,6,1,1,0.16591433979658216
14409,1499428962.732356,b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,Ethernet,60,1079,443,0,6,1,1,0.19710851852537092
14410,1499428962.732542,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,Ethernet,2914,443,1079,0,6,1,1,0.06238286977573759
14411,1499428962.732608,b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,Ethernet,60,1079,443,0,6,1,1,0.19710851852537092
14412,1499428962.73273,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,Ethernet,1484,443,1079,0,6,1,1,0.16591433979658216
14413,1499428962.732835,b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,Ethernet,60,1079,443,0,6,1,1,0.19710851852537092
14414,1499428962.732918,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,Ethernet,2914,443,1079,0,6,1,1,0.06238286977573759
14415,1499428962.733106,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,Ethernet,1484,443,1079,0,6,1,1,0.16591433979658216
14416,1499428962.733295,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,Ethernet,4344,443,1079,0,6,1,-1,-0.02807585456606343
14417,1499428962.733324,b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,Ethernet,60,1079,443,0,6,1,1,0.19710851852537092
14418,1499428962.733328,b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,Ethernet,60,1079,443,0,6,1,1,0.19710851852537092
14419,1499428962.733488,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,Ethernet,1484,443,1079,0,6,1,1,0.16591433979658216
14420,1499428962.733581,b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,Ethernet,60,1079,443,0,6,1,1,0.19710851852537092
14421,1499428962.733675,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,Ethernet,1484,443,1079,0,6,1,1,0.16591433979658216
14422,1499428962.733865,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,Ethernet,2914,443,1079,0,6,1,1,0.06238286977573759
14423,1499428962.733887,b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,Ethernet,60,1079,443,0,6,1,1,0.19710851852537092
14424,1499428962.734052,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,Ethernet,2914,443,1079,0,6,1,1,0.06238286977573759
14425,1499428962.734106,b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,Ethernet,60,1079,443,0,6,1,1,0.19710851852537092
14426,1499428962.73424,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,Ethernet,2914,443,1079,0,6,1,1,0.06238286977573759
14427,1499428962.734322,b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,Ethernet,60,1079,443,0,6,1,1,0.19710851852537092
14428,1499428962.734588,b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,Ethernet,60,1079,443,0,6,1,1,0.19710851852537092
14429,1499428962.734616,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,Ethernet,2914,443,1079,0,6,1,1,0.06238286977573759
14430,1499428962.734804,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,Ethernet,2914,443,1079,0,6,1,1,0.06238286977573759
14431,1499428962.734896,b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,Ethernet,60,1079,443,0,6,1,1,0.19710851852537092
14432,1499428962.734913,b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,Ethernet,60,1079,443,0,6,1,1,0.19710851852537092
14433,1499428962.734992,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,Ethernet,1484,443,1079,0,6,1,1,0.16591433979658216
14434,1499428962.735055,b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,Ethernet,60,1079,443,0,6,1,1,0.19710851852537092
14435,1499428962.735179,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,Ethernet,1484,443,1079,0,6,1,1,0.16591433979658216
14436,1499428962.735361,b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,Ethernet,60,1079,443,0,6,1,1,0.19710851852537092
14437,1499428962.735369,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,Ethernet,2914,443,1079,0,6,1,1,0.06238286977573759
14438,1499428962.735556,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,Ethernet,1484,443,1079,0,6,1,1,0.16591433979658216
14439,1499428962.735743,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,Ethernet,1484,443,1079,0,6,1,1,0.16591433979658216
14440,1499428962.735832,b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,Ethernet,60,1079,443,0,6,1,1,0.19710851852537092
14441,1499428962.735933,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,Ethernet,2914,443,1079,0,6,1,1,0.06238286977573759
14442,1499428962.736119,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,Ethernet,1484,443,1079,0,6,1,1,0.16591433979658216
14443,1499428962.736308,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,Ethernet,1484,443,1079,0,6,1,1,0.16591433979658216
14444,1499428962.736327,b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,Ethernet,60,1079,443,0,6,1,1,0.19710851852537092
14445,1499428962.736421,b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,Ethernet,60,1079,443,0,6,1,1,0.19710851852537092
14446,1499428962.736495,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,Ethernet,1484,443,1079,0,6,1,1,0.16591433979658216
14447,1499428962.736581,b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,Ethernet,60,1079,443,0,6,1,1,0.19710851852537092
14448,1499428962.736684,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,Ethernet,2914,443,1079,0,6,1,1,0.06238286977573759
14449,1499428962.736872,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,Ethernet,2914,443,1079,0,6,1,1,0.06238286977573759
14450,1499428962.736886,b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,Ethernet,60,1079,443,0,6,1,1,0.19710851852537092
14451,1499428962.737059,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,Ethernet,1484,443,1079,0,6,1,1,0.16591433979658216
14452,1499428962.737248,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,Ethernet,2914,443,1079,0,6,1,1,0.06238286977573759
14453,1499428962.737333,b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,Ethernet,60,1079,443,0,6,1,1,0.19710851852537092
14454,1499428962.737484,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,Ethernet,1484,443,1079,0,6,1,1,0.16591433979658216
14455,1499428962.737576,b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,Ethernet,60,1079,443,0,6,1,1,0.19710851852537092
14456,1499428962.737671,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,Ethernet,1484,443,1079,0,6,1,1,0.16591433979658216
14457,1499428962.737861,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,Ethernet,2914,443,1079,0,6,1,1,0.06238286977573759
14458,1499428962.737883,b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,Ethernet,60,1079,443,0,6,1,1,0.19710851852537092
14459,1499428962.737982,b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,Ethernet,60,1079,443,0,6,1,1,0.19710851852537092
14460,1499428962.738048,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,Ethernet,2914,443,1079,0,6,1,1,0.06238286977573759
14461,1499428962.738111,b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,Ethernet,60,1079,443,0,6,1,1,0.19710851852537092
14462,1499428962.738235,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,Ethernet,1484,443,1079,0,6,1,1,0.16591433979658216
14463,1499428962.738502,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,Ethernet,2914,443,1079,0,6,1,1,0.06238286977573759
14464,1499428962.738589,b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,Ethernet,60,1079,443,0,6,1,1,0.19710851852537092
14465,1499428962.738675,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,Ethernet,1484,443,1079,0,6,1,1,0.16591433979658216
14466,1499428962.738827,b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,Ethernet,60,1079,443,0,6,1,1,0.19710851852537092
14467,1499428962.738864,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,Ethernet,2914,443,1079,0,6,1,1,0.06238286977573759
14468,1499428962.739051,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,Ethernet,1484,443,1079,0,6,1,1,0.16591433979658216
